t_s	C_rate	V_V	Control_mode
10297.5054	-0.500038462	3.6616	1
10298.5055	-0.500038462	3.6614	1
10299.5055	-0.500038462	3.6613	1
10300.5056	-0.500076923	3.6612	1
10301.5056	-0.500038462	3.6611	1
10302.5387	-0.500038462	3.6611	1
10303.5058	-0.500038462	3.6609	1
10304.5058	-0.500038462	3.6608	1
10305.5059	-0.500038462	3.6608	1
10306.5059	-0.500038462	3.6606	1
10307.506	-0.500038462	3.6606	1
10308.506	-0.500038462	3.6605	1
10309.5061	-0.500038462	3.6604	1
10310.5052	-0.500038462	3.6602	1
10311.5052	-0.500038462	3.6602	1
10312.5053	-0.500038462	3.6601	1
10313.5053	-0.500038462	3.66	1
10314.5054	-0.500038462	3.6599	1
10315.5054	-0.500038462	3.6598	1
10316.5055	-0.500038462	3.6598	1
10317.5056	-0.500038462	3.6596	1
10318.5386	-0.500038462	3.6595	1
10319.5057	-0.500038462	3.6594	1
10320.5057	-0.500076923	3.6593	1
10321.5058	-0.500038462	3.6592	1
10322.5058	-0.500038462	3.659	1
10323.5059	-0.500038462	3.659	1
10324.506	-0.500038462	3.6589	1
10325.506	-0.500038462	3.6589	1
10326.5071	-0.500038462	3.6587	1
10327.5061	-0.500038462	3.6585	1
10328.5052	-0.500038462	3.6585	1
10329.5052	-0.500038462	3.6584	1
10330.5053	-0.500038462	3.6583	1
10331.5054	-0.500038462	3.6582	1
10332.5044	-0.500038462	3.6582	1
10333.5055	-0.500038462	3.658	1
10334.5395	-0.500038462	3.6579	1
10335.5056	-0.500038462	3.658	1
10336.5056	-0.500038462	3.6578	1
10337.5047	-0.500038462	3.6578	1
10338.5058	-0.500038462	3.6576	1
10339.5058	-0.500038462	3.6575	1
10340.5059	-0.500038462	3.6574	1
10341.5059	-0.500038462	3.6573	1
10342.506	-0.500038462	3.6573	1
10343.506	-0.500038462	3.6571	1
10344.5061	-0.500038462	3.657	1
10345.5052	-0.500038462	3.657	1
10346.5052	-0.500038462	3.6569	1
10347.5053	-0.500038462	3.6567	1
10348.5053	-0.500038462	3.6567	1
10349.5054	-0.500038462	3.6566	1
10350.5394	-0.500038462	3.6565	1
10351.5055	-0.500076923	3.6565	1
10352.5056	-0.500076923	3.6564	1
10353.5056	-0.500076923	3.6564	1
10354.5067	-0.500038462	3.6561	1
10355.5057	-0.500076923	3.6561	1
10356.5058	-0.500076923	3.656	1
10357.5058	-0.500076923	3.6559	1
10358.5059	-0.500076923	3.6558	1
10359.506	-0.500076923	3.6556	1
10360.506	-0.500076923	3.6556	1
10361.5061	-0.500076923	3.6555	1
10362.5061	-0.500076923	3.6554	1
10363.5052	-0.500038462	3.6553	1
10364.5052	-0.500076923	3.6552	1
10365.5053	-0.500076923	3.6552	1
10366.5384	-0.500038462	3.655	1
10367.5054	-0.500038462	3.655	1
10368.5055	-0.500038462	3.6547	1
10369.5055	-0.500076923	3.6548	1
10370.5056	-0.500038462	3.6547	1
10371.5056	-0.500038462	3.6545	1
10372.5057	-0.500076923	3.6545	1
10373.5058	-0.500038462	3.6543	1
10374.5058	-0.500038462	3.6543	1
10375.5059	-0.500038462	3.6541	1
10376.5059	-0.500038462	3.6541	1
10377.506	-0.500038462	3.654	1
10378.506	-0.500038462	3.6538	1
10379.5061	-0.500038462	3.6538	1
10380.5052	-0.500038462	3.6537	1
10381.5062	-0.500038462	3.6537	1
10382.5383	-0.500076923	3.6535	1
10383.5053	-0.500076923	3.6535	1
10384.5054	-0.500038462	3.6534	1
10385.5054	-0.500038462	3.6532	1
10386.5055	-0.500076923	3.6532	1
10387.5056	-0.500038462	3.6531	1
10388.5056	-0.500076923	3.653	1
10389.5057	-0.500038462	3.6528	1
10390.5057	-0.500076923	3.6528	1
10391.5058	-0.500038462	3.6527	1
10392.5058	-0.500038462	3.6526	1
10393.5059	-0.500076923	3.6526	1
10394.506	-0.500076923	3.6524	1
10395.506	-0.500076923	3.6523	1
10396.5061	-0.500038462	3.6522	1
10397.5061	-0.500076923	3.6522	1
10398.5382	-0.500038462	3.652	1
10399.5052	-0.500038462	3.6519	1
10400.5053	-0.500038462	3.6518	1
10401.5054	-0.500038462	3.6516	1
10402.5054	-0.500038462	3.6516	1
10403.5055	-0.500038462	3.6515	1
10404.5055	-0.500038462	3.6514	1
10405.5056	-0.500038462	3.6513	1
10406.5056	-0.500038462	3.6513	1
10407.5057	-0.500038462	3.6512	1
10408.5058	-0.500038462	3.651	1
10409.5058	-0.500038462	3.651	1
10410.5059	-0.500038462	3.6509	1
10411.5069	-0.500038462	3.6509	1
10412.506	-0.500038462	3.6506	1
10413.506	-0.500038462	3.6506	1
10414.5391	-0.500038462	3.6504	1
10415.5052	-0.500038462	3.6503	1
10416.5052	-0.500038462	3.6503	1
10417.5053	-0.500038462	3.6501	1
10418.5053	-0.500038462	3.6502	1
10419.5054	-0.500038462	3.6499	1
10420.5054	-0.500038462	3.6499	1
10421.5055	-0.500038462	3.6498	1
10422.5056	-0.500038462	3.6497	1
10423.5056	-0.500038462	3.6496	1
10424.5057	-0.500038462	3.6495	1
10425.5057	-0.500038462	3.6495	1
10426.5058	-0.500038462	3.6493	1
10427.5058	-0.500038462	3.6493	1
10428.5059	-0.500038462	3.6492	1
10429.506	-0.500038462	3.649	1
10430.539	-0.500038462	3.649	1
10431.5061	-0.500038462	3.6489	1
10432.5061	-0.500038462	3.6489	1
10433.5052	-0.500038462	3.6487	1
10434.5053	-0.500038462	3.6487	1
10435.5053	-0.500038462	3.6486	1
10436.5054	-0.500038462	3.6484	1
10437.5054	-0.500038462	3.6483	1
10438.5055	-0.500038462	3.6483	1
10439.5055	-0.500038462	3.6482	1
10440.5056	-0.500038462	3.6481	1
10441.5057	-0.500038462	3.648	1
10442.5057	-0.500038462	3.648	1
10443.5058	-0.500038462	3.6478	1
10444.5058	-0.500038462	3.6478	1
10445.5059	-0.500038462	3.6476	1
10446.5399	-0.500038462	3.6476	1
10447.506	-0.500038462	3.6475	1
10448.5061	-0.500038462	3.6474	1
10449.5061	-0.500038462	3.6473	1
10450.5052	-0.500038462	3.6472	1
10451.5052	-0.500038462	3.6471	1
10452.5053	-0.500038462	3.647	1
10453.5053	-0.500038462	3.647	1
10454.5054	-0.500038462	3.6469	1
10455.5055	-0.500038462	3.6468	1
10456.5055	-0.500038462	3.6466	1
10457.5056	-0.500038462	3.6465	1
10458.5056	-0.500038462	3.6465	1
10459.5057	-0.500038462	3.6464	1
10460.5057	-0.500038462	3.6463	1
10461.5058	-0.500038462	3.6461	1
10462.5389	-0.500038462	3.6462	1
10463.5059	-0.500038462	3.6461	1
10464.506	-0.500038462	3.646	1
10465.506	-0.500038462	3.6459	1
10466.5061	-0.500038462	3.6458	1
10467.5061	-0.500038462	3.6457	1
10468.5052	-0.500038462	3.6456	1
10469.5053	-0.500038462	3.6455	1
10470.5053	-0.500038462	3.6454	1
10471.5054	-0.500038462	3.6453	1
10472.5054	-0.500038462	3.6453	1
10473.5055	-0.500038462	3.6452	1
10474.5055	-0.500038462	3.6451	1
10475.5056	-0.500038462	3.645	1
10476.5057	-0.500038462	3.6449	1
10477.5057	-0.500038462	3.6448	1
10478.5388	-0.500038462	3.6447	1
10479.5058	-0.500038462	3.6446	1
10480.5059	-0.500038462	3.6445	1
10481.5059	-0.500038462	3.6444	1
10482.506	-0.500038462	3.6443	1
10483.5061	-0.500038462	3.6442	1
10484.5061	-0.500038462	3.6441	1
10485.5052	-0.500038462	3.6441	1
10486.5052	-0.500038462	3.644	1
10487.5053	-0.500038462	3.6438	1
10488.5053	-0.500038462	3.6438	1
10489.5054	-0.500038462	3.6437	1
10490.5055	-0.500038462	3.6436	1
10491.5055	-0.500038462	3.6435	1
10492.5056	-0.500038462	3.6434	1
10493.5056	-0.500038462	3.6433	1
10494.5387	-0.500038462	3.6432	1
10495.5057	-0.500038462	3.6432	1
10496.5058	-0.500038462	3.6431	1
10497.5059	-0.500038462	3.643	1
10498.5059	-0.500038462	3.6429	1
10499.506	-0.500038462	3.6428	1
10500.506	-0.500038462	3.6427	1
10501.5061	-0.500038462	3.6427	1
10502.5061	-0.500038462	3.6426	1
10503.5052	-0.500038462	3.6425	1
10504.5053	-0.500038462	3.6425	1
10505.5053	-0.500038462	3.6422	1
10506.5054	-0.500038462	3.6422	1
10507.5054	-0.500038462	3.6421	1
10508.5055	-0.500038462	3.642	1
10509.5055	-0.500038462	3.642	1
10510.5386	-0.500038462	3.6418	1
10511.5057	-0.500038462	3.6418	1
10512.5057	-0.500038462	3.6417	1
10513.5058	-0.500038462	3.6416	1
10514.5058	-0.500076923	3.6415	1
10515.5059	-0.500038462	3.6414	1
10516.5059	-0.500038462	3.6414	1
10517.506	-0.500038462	3.6412	1
10518.5061	-0.500076923	3.6412	1
10519.5061	-0.500038462	3.641	1
10520.5052	-0.500076923	3.641	1
10521.5052	-0.500038462	3.6409	1
10522.5053	-0.500038462	3.6408	1
10523.5053	-0.500038462	3.6407	1
10524.5054	-0.500038462	3.6406	1
10525.5055	-0.500076923	3.6406	1
10526.5385	-0.500038462	3.6404	1
10527.5056	-0.500038462	3.6403	1
10528.5056	-0.500038462	3.6403	1
10529.5057	-0.500038462	3.6401	1
10530.5057	-0.500038462	3.64	1
10531.5058	-0.500038462	3.6399	1
10532.5059	-0.500038462	3.6399	1
10533.5059	-0.500038462	3.6398	1
10534.506	-0.500038462	3.6397	1
10535.506	-0.500038462	3.6396	1
10536.5061	-0.500038462	3.6395	1
10537.5061	-0.500038462	3.6395	1
10538.5052	-0.500038462	3.6393	1
10539.5053	-0.500038462	3.6393	1
10540.5053	-0.500038462	3.6391	1
10541.5054	-0.500038462	3.6391	1
10542.5384	-0.500038462	3.6391	1
10543.5045	-0.500038462	3.639	1
10544.5055	-0.500038462	3.639	1
10545.5056	-0.500038462	3.6388	1
10546.5057	-0.500038462	3.6387	1
10547.5057	-0.500038462	3.6386	1
10548.5058	-0.500038462	3.6386	1
10549.5058	-0.500038462	3.6384	1
10550.5059	-0.500038462	3.6383	1
10551.5059	-0.500038462	3.6384	1
10552.506	-0.500038462	3.6382	1
10553.5061	-0.500038462	3.6381	1
10554.5371	-0.500038462	3.638	1
10555.5052	-0.500038462	3.638	1
10556.5052	-0.500038462	3.6378	1
10557.5053	-0.500038462	3.6377	1
10558.5383	-0.500038462	3.6376	1
10559.5054	-0.500038462	3.6375	1
10560.5055	-0.500038462	3.6374	1
10561.5055	-0.500038462	3.6373	1
10562.5056	-0.500038462	3.6373	1
10563.5056	-0.500038462	3.6371	1
10564.5057	-0.500038462	3.637	1
10565.5057	-0.500038462	3.637	1
10566.5058	-0.500038462	3.6368	1
10567.5059	-0.500038462	3.6368	1
10568.5059	-0.500038462	3.6367	1
10569.506	-0.500038462	3.6367	1
10570.506	-0.500038462	3.6365	1
10571.5061	-0.500038462	3.6365	1
10572.5051	-0.500038462	3.6365	1
10573.5052	-0.500038462	3.6363	1
10574.5383	-0.500038462	3.6362	1
10575.5053	-0.500038462	3.6361	1
10576.5054	-0.500038462	3.636	1
10577.5054	-0.500038462	3.6359	1
10578.5055	-0.500038462	3.6359	1
10579.5055	-0.500038462	3.6358	1
10580.5056	-0.500038462	3.6356	1
10581.5057	-0.500038462	3.6356	1
10582.5067	-0.500038462	3.6355	1
10583.5058	-0.500038462	3.6354	1
10584.5058	-0.500038462	3.6352	1
10585.5059	-0.500038462	3.6352	1
10586.5059	-0.500038462	3.6351	1
10587.506	-0.500038462	3.635	1
10588.5061	-0.500038462	3.6349	1
10589.5061	-0.500038462	3.6348	1
10590.5382	-0.500038462	3.6349	1
10591.5052	-0.500038462	3.6347	1
10592.5053	-0.500076923	3.6347	1
10593.5053	-0.500038462	3.6345	1
10594.5054	-0.500038462	3.6344	1
10595.5055	-0.500038462	3.6344	1
10596.5055	-0.500038462	3.6343	1
10597.5056	-0.500038462	3.6342	1
10598.5056	-0.500038462	3.6341	1
10599.5057	-0.500038462	3.6341	1
10600.5057	-0.500038462	3.634	1
10601.5058	-0.500038462	3.6339	1
10602.5059	-0.500038462	3.6338	1
10603.5059	-0.500038462	3.6337	1
10604.506	-0.500038462	3.6336	1
10605.506	-0.500038462	3.6335	1
10606.5391	-0.500038462	3.6334	1
10607.5051	-0.500038462	3.6333	1
10608.5052	-0.500038462	3.6332	1
10609.5053	-0.500038462	3.6332	1
10610.5053	-0.500038462	3.633	1
10611.5054	-0.500038462	3.633	1
10612.5054	-0.500038462	3.6329	1
10613.5055	-0.500038462	3.6329	1
10614.5055	-0.500038462	3.6327	1
10615.5056	-0.500038462	3.6326	1
10616.5057	-0.500038462	3.6326	1
10617.5057	-0.500038462	3.6324	1
10618.5058	-0.500038462	3.6324	1
10619.5058	-0.500038462	3.6323	1
10620.5059	-0.500038462	3.6322	1
10621.5059	-0.500038462	3.6321	1
10622.539	-0.500038462	3.6319	1
10623.5061	-0.500038462	3.6319	1
10624.5061	-0.500038462	3.6318	1
10625.5052	-0.500038462	3.6318	1
10626.5052	-0.500038462	3.6316	1
10627.5053	-0.500038462	3.6316	1
10628.5053	-0.500038462	3.6315	1
10629.5054	-0.500038462	3.6314	1
10630.5055	-0.500038462	3.6314	1
10631.5055	-0.500038462	3.6312	1
10632.5056	-0.500038462	3.6312	1
10633.5056	-0.500038462	3.631	1
10634.5057	-0.500038462	3.6311	1
10635.5057	-0.500038462	3.6309	1
10636.5048	-0.500038462	3.6307	1
10637.5059	-0.500038462	3.6307	1
10638.5389	-0.500038462	3.6307	1
10639.506	-0.500076923	3.6307	1
10640.505	-0.500038462	3.6305	1
10641.5061	-0.500038462	3.6305	1
10642.5051	-0.500038462	3.6304	1
10643.5052	-0.500038462	3.6303	1
10644.5053	-0.500038462	3.6303	1
10645.5053	-0.500038462	3.6301	1
10646.5054	-0.500038462	3.6301	1
10647.5054	-0.500038462	3.63	1
10648.5055	-0.500038462	3.6299	1
10649.5055	-0.500038462	3.6297	1
10650.5056	-0.500038462	3.6298	1
10651.5057	-0.500038462	3.6296	1
10652.5057	-0.500038462	3.6295	1
10653.5058	-0.500038462	3.6295	1
10654.5388	-0.500038462	3.6294	1
10655.5059	-0.500038462	3.6293	1
10656.5059	-0.500038462	3.6292	1
10657.506	-0.500038462	3.6291	1
10658.5061	-0.500038462	3.629	1
10659.5061	-0.500038462	3.6289	1
10660.5052	-0.500038462	3.6289	1
10661.5052	-0.500038462	3.6288	1
10662.5053	-0.500038462	3.6287	1
10663.5053	-0.500038462	3.6286	1
10664.5054	-0.500038462	3.6285	1
10665.5055	-0.500038462	3.6285	1
10666.5055	-0.500038462	3.6284	1
10667.5056	-0.500038462	3.6283	1
10668.5056	-0.500038462	3.6282	1
10669.5057	-0.500038462	3.6282	1
10670.5388	-0.500038462	3.628	1
10671.5058	-0.500076923	3.628	1
10672.5049	-0.500038462	3.6279	1
10673.5059	-0.500076923	3.6277	1
10674.506	-0.500076923	3.6277	1
10675.506	-0.500038462	3.6276	1
10676.5061	-0.500076923	3.6275	1
10677.5051	-0.500038462	3.6275	1
10678.5052	-0.500038462	3.6275	1
10679.5053	-0.500076923	3.6273	1
10680.5053	-0.500076923	3.6271	1
10681.5054	-0.500038462	3.6272	1
10682.5054	-0.500038462	3.627	1
10683.5055	-0.500076923	3.627	1
10684.5055	-0.500038462	3.6268	1
10685.5056	-0.500076923	3.6268	1
10686.5387	-0.500038462	3.6266	1
10687.5047	-0.500038462	3.6266	1
10688.5058	-0.500038462	3.6265	1
10689.5058	-0.500038462	3.6263	1
10690.5059	-0.500038462	3.6263	1
10691.506	-0.500038462	3.6262	1
10692.506	-0.500038462	3.6262	1
10693.5061	-0.500038462	3.626	1
10694.5061	-0.500038462	3.626	1
10695.5052	-0.500038462	3.6259	1
10696.5052	-0.500038462	3.6258	1
10697.5053	-0.500038462	3.6257	1
10698.5054	-0.500038462	3.6256	1
10699.5054	-0.500038462	3.6256	1
10700.5055	-0.500038462	3.6254	1
10701.5055	-0.500038462	3.6254	1
10702.5386	-0.500038462	3.6254	1
10703.5056	-0.500038462	3.6252	1
10704.5057	-0.500038462	3.6252	1
10705.5048	-0.500038462	3.625	1
10706.5058	-0.500038462	3.625	1
10707.5059	-0.500038462	3.6248	1
10708.5059	-0.500038462	3.6248	1
10709.506	-0.500038462	3.6248	1
10710.506	-0.500038462	3.6246	1
10711.5061	-0.500038462	3.6246	1
10712.5052	-0.500038462	3.6245	1
10713.5052	-0.500038462	3.6244	1
10714.5053	-0.500038462	3.6243	1
10715.5053	-0.500038462	3.6242	1
10716.5054	-0.500038462	3.6242	1
10717.5054	-0.500038462	3.624	1
10718.5385	-0.500038462	3.624	1
10719.5056	-0.500038462	3.6238	1
10720.5056	-0.500038462	3.6238	1
10721.5067	-0.500038462	3.6237	1
10722.5057	-0.500038462	3.6236	1
10723.5058	-0.500038462	3.6236	1
10724.5058	-0.500038462	3.6234	1
10725.5059	-0.500076923	3.6234	1
10726.506	-0.500038462	3.6232	1
10727.506	-0.500038462	3.6232	1
10728.5061	-0.500038462	3.6231	1
10729.5061	-0.500038462	3.623	1
10730.5052	-0.500038462	3.6229	1
10731.5052	-0.500038462	3.6228	1
10732.5053	-0.500038462	3.6227	1
10733.5054	-0.500038462	3.6227	1
10734.5384	-0.500038462	3.6226	1
10735.5055	-0.500038462	3.6226	1
10736.5055	-0.500038462	3.6225	1
10737.5056	-0.500038462	3.6224	1
10738.5056	-0.500038462	3.6223	1
10739.5057	-0.500038462	3.6222	1
10740.5058	-0.500038462	3.6221	1
10741.5058	-0.500038462	3.6221	1
10742.5049	-0.500038462	3.6219	1
10743.5059	-0.500038462	3.6219	1
10744.505	-0.500038462	3.6218	1
10745.506	-0.500038462	3.6217	1
10746.5061	-0.500038462	3.6216	1
10747.5062	-0.500038462	3.6215	1
10748.5052	-0.500038462	3.6215	1
10749.5053	-0.500038462	3.6214	1
10750.5383	-0.500038462	3.6213	1
10751.5054	-0.500038462	3.6212	1
10752.5054	-0.500038462	3.6211	1
10753.5055	-0.500038462	3.6211	1
10754.5056	-0.500038462	3.6209	1
10755.5056	-0.500038462	3.6209	1
10756.5057	-0.500038462	3.6208	1
10757.5057	-0.500038462	3.6208	1
10758.5058	-0.500038462	3.6207	1
10759.5058	-0.500038462	3.6205	1
10760.5059	-0.500038462	3.6205	1
10761.506	-0.500038462	3.6203	1
10762.506	-0.500038462	3.6204	1
10763.5061	-0.500038462	3.6202	1
10764.5061	-0.500038462	3.6202	1
10765.5052	-0.500038462	3.6201	1
10766.5382	-0.500038462	3.6199	1
10767.5053	-0.500038462	3.62	1
10768.5054	-0.500038462	3.6199	1
10769.5054	-0.500038462	3.6198	1
10770.5055	-0.500038462	3.6197	1
10771.5055	-0.500038462	3.6197	1
10772.5056	-0.500038462	3.6195	1
10773.5056	-0.500038462	3.6195	1
10774.5057	-0.500038462	3.6194	1
10775.5058	-0.500038462	3.6193	1
10776.5058	-0.500038462	3.6192	1
10777.5059	-0.500038462	3.6191	1
10778.5059	-0.500038462	3.6191	1
10779.506	-0.500038462	3.619	1
10780.506	-0.500038462	3.6189	1
10781.5051	-0.500038462	3.6189	1
10782.5382	-0.500038462	3.6188	1
10783.5062	-0.500076923	3.6188	1
10784.5053	-0.500038462	3.6186	1
10785.5053	-0.500076923	3.6186	1
10786.5054	-0.500038462	3.6185	1
10787.5054	-0.500076923	3.6184	1
10788.5055	-0.500076923	3.6183	1
10789.5056	-0.500076923	3.6183	1
10790.5056	-0.500038462	3.6182	1
10791.5057	-0.500038462	3.6181	1
10792.5057	-0.500076923	3.6181	1
10793.5058	-0.500038462	3.6179	1
10794.5058	-0.500038462	3.6179	1
10795.5059	-0.500076923	3.6178	1
10796.506	-0.500038462	3.6176	1
10797.506	-0.500076923	3.6177	1
10798.5401	-0.500076923	3.6175	1
10799.5061	-0.500076923	3.6175	1
10800.5052	-0.500076923	3.6174	1
10801.5052	-0.500076923	3.6173	1
10802.5053	-0.500076923	3.6173	1
10803.5054	-0.500038462	3.6171	1
10804.5054	-0.500038462	3.617	1
10805.5055	-0.500076923	3.617	1
10806.5055	-0.500076923	3.6169	1
10807.5056	-0.500076923	3.6168	1
10808.5056	-0.500076923	3.6168	1
10809.5057	-0.500076923	3.6167	1
10810.5058	-0.500038462	3.6166	1
10811.5058	-0.500076923	3.6166	1
10812.5059	-0.500076923	3.6164	1
10813.5059	-0.500038462	3.6164	1
10814.539	-0.500038462	3.6162	1
10815.506	-0.500038462	3.6162	1
10816.5061	-0.500038462	3.6161	1
10817.5052	-0.500038462	3.616	1
10818.5052	-0.500038462	3.6159	1
10819.5053	-0.500038462	3.6159	1
10820.5053	-0.500038462	3.6158	1
10821.5054	-0.500038462	3.6156	1
10822.5054	-0.500038462	3.6156	1
10823.5055	-0.500038462	3.6155	1
10824.5056	-0.500038462	3.6154	1
10825.5056	-0.500038462	3.6154	1
10826.5057	-0.500038462	3.6152	1
10827.5057	-0.500038462	3.6152	1
10828.5058	-0.500038462	3.6151	1
10829.5058	-0.500038462	3.6151	1
10830.5389	-0.500038462	3.615	1
10831.506	-0.500038462	3.6149	1
10832.506	-0.500038462	3.6148	1
10833.5061	-0.500038462	3.6147	1
10834.5061	-0.500038462	3.6147	1
10835.5052	-0.500038462	3.6145	1
10836.5052	-0.500038462	3.6145	1
10837.5053	-0.500038462	3.6144	1
10838.5054	-0.500038462	3.6143	1
10839.5054	-0.500038462	3.6143	1
10840.5055	-0.500038462	3.6142	1
10841.5055	-0.500076923	3.6142	1
10842.5056	-0.500038462	3.614	1
10843.5056	-0.500038462	3.614	1
10844.5057	-0.500038462	3.6139	1
10845.5058	-0.500038462	3.6137	1
10846.5388	-0.500038462	3.6137	1
10847.5059	-0.500038462	3.6136	1
10848.5059	-0.500038462	3.6135	1
10849.506	-0.500038462	3.6134	1
10850.506	-0.500076923	3.6134	1
10851.5061	-0.500038462	3.6133	1
10852.5052	-0.500038462	3.6132	1
10853.5052	-0.500076923	3.6132	1
10854.5053	-0.500076923	3.613	1
10855.5053	-0.500038462	3.613	1
10856.5054	-0.500038462	3.6128	1
10857.5054	-0.500076923	3.6128	1
10858.5055	-0.500076923	3.6127	1
10859.5056	-0.500076923	3.6126	1
10860.5056	-0.500076923	3.6126	1
10861.5057	-0.500038462	3.6124	1
10862.5387	-0.500038462	3.6125	1
10863.5058	-0.500038462	3.6122	1
10864.5058	-0.500038462	3.6122	1
10865.5059	-0.500038462	3.6121	1
10866.506	-0.500038462	3.6122	1
10867.506	-0.500038462	3.612	1
10868.5061	-0.500038462	3.6119	1
10869.5061	-0.500038462	3.6119	1
10870.5052	-0.500038462	3.6118	1
10871.5052	-0.500038462	3.6118	1
10872.5053	-0.500038462	3.6116	1
10873.5054	-0.500038462	3.6115	1
10874.5054	-0.500038462	3.6115	1
10875.5045	-0.500038462	3.6113	1
10876.5055	-0.500038462	3.6113	1
10877.5066	-0.500038462	3.6113	1
10878.5386	-0.500038462	3.6112	1
10879.5057	-0.500038462	3.6111	1
10880.5058	-0.500038462	3.6111	1
10881.5058	-0.500038462	3.6109	1
10882.5059	-0.500038462	3.6108	1
10883.5059	-0.500038462	3.6108	1
10884.506	-0.500038462	3.6107	1
10885.506	-0.500076923	3.6106	1
10886.5061	-0.500038462	3.6106	1
10887.5052	-0.500038462	3.6105	1
10888.5052	-0.500038462	3.6104	1
10889.5053	-0.500038462	3.6103	1
10890.5053	-0.500076923	3.6102	1
10891.5054	-0.500038462	3.6101	1
10892.5054	-0.500076923	3.6101	1
10893.5055	-0.500076923	3.61	1
10894.5386	-0.500038462	3.6099	1
10895.5056	-0.500038462	3.6098	1
10896.5057	-0.500038462	3.6097	1
10897.5057	-0.500038462	3.6096	1
10898.5058	-0.500038462	3.6095	1
10899.5058	-0.500038462	3.6095	1
10900.5059	-0.500038462	3.6093	1
10901.506	-0.500038462	3.6094	1
10902.506	-0.500038462	3.6092	1
10903.5061	-0.500038462	3.6092	1
10904.5061	-0.500038462	3.6091	1
10905.5052	-0.500038462	3.609	1
10906.5052	-0.500038462	3.609	1
10907.5053	-0.500038462	3.6088	1
10908.5054	-0.500038462	3.6088	1
10909.5054	-0.500038462	3.6087	1
10910.5385	-0.500076923	3.6088	1
10911.5055	-0.500076923	3.6088	1
10912.5056	-0.500038462	3.6086	1
10913.5056	-0.500038462	3.6085	1
10914.5057	-0.500076923	3.6084	1
10915.5058	-0.500038462	3.6084	1
10916.5058	-0.500076923	3.6083	1
10917.5059	-0.500038462	3.6082	1
10918.5059	-0.500076923	3.6082	1
10919.506	-0.500076923	3.6081	1
10920.506	-0.500076923	3.608	1
10921.5061	-0.500076923	3.6079	1
10922.5052	-0.500076923	3.6079	1
10923.5052	-0.500076923	3.6078	1
10924.5053	-0.500076923	3.6077	1
10925.5053	-0.500076923	3.6077	1
10926.5384	-0.500038462	3.6076	1
10927.5054	-0.500076923	3.6075	1
10928.5055	-0.500076923	3.6074	1
10929.5056	-0.500076923	3.6073	1
10930.5056	-0.500076923	3.6072	1
10931.5057	-0.500038462	3.6071	1
10932.5057	-0.500076923	3.6071	1
10933.5058	-0.500038462	3.607	1
10934.5048	-0.500076923	3.607	1
10935.5069	-0.500038462	3.6069	1
